param,value
cov_1-8-3,0.00630891891891892
cov_1-8-4,0.03949567567567568
cov_1-8-5,0.13910810810810822
cov_1-8-6,-0.0030864864864864876
cov_1-8-7,-0.004884108108108107
cov_1-8-8,0.004435243243243241
cov_1-8-9,-0.00449610810810811
cov_1-8-10,-0.013093297297297293
cov_1-8-11,0.0026670810810810797
cov_1-8-12,-0.008067081081081085
cov_1-8-13,-1.1645783783783792
cov_1-9-1,0.06774524324324326
cov_1-9-2,-0.03695859459459461
cov_1-9-3,0.004210270270270275
cov_1-9-4,-0.23742594594594596
cov_1-9-5,0.018567567567567708
cov_1-9-6,0.06894324324324323
cov_1-9-7,0.11415724324324321
cov_1-9-8,-0.00449610810810811
cov_1-9-9,0.16804551351351354
cov_1-9-10,0.26217913513513513
cov_1-9-11,0.003213567567567564
cov_1-9-12,0.00528372972972973
cov_1-9-13,27.428421621621624
cov_1-10-1,0.7998691351351354
cov_1-10-2,-0.08652493693693694
cov_1-10-3,0.054075495495495486
cov_1-10-4,-1.9591600000000002
cov_1-10-5,6.292045045045046
cov_1-10-6,0.434522972972973
cov_1-10-7,0.6188159279279282
cov_1-10-8,-0.013093297297297293
cov_1-10-9,0.26217913513513513
cov_1-10-10,2.4142948468468464
cov_1-10-11,0.005778846846846845
cov_1-10-12,-0.023836054054054045
cov_1-10-13,377.3503297297298
cov_1-11-1,0.01135059459459459
cov_1-11-2,-0.02581812612612613
cov_1-11-3,0.0019722522522522532
cov_1-11-4,0.03842486486486484
cov_1-11-5,0.06345045045045042
cov_1-11-6,-0.00925810810810811
cov_1-11-7,-0.001701693693693692
cov_1-11-8,0.0026670810810810797
cov_1-11-9,0.003213567567567564
cov_1-11-10,0.005778846846846845
cov_1-11-11,0.016856468468468472
cov_1-11-12,-0.013633945945945946
cov_1-11-13,7.841345945945946
cov_1-12-1,0.033785891891891934
cov_1-12-2,0.04254064864864866
cov_1-12-3,1.6216216216117505e-06
cov_1-12-4,-0.07219513513513523
cov_1-12-5,0.6892972972972975
cov_1-12-6,0.02612567567567568
cov_1-12-7,0.007803945945945952
cov_1-12-8,-0.008067081081081085
cov_1-12-9,0.00528372972972973
cov_1-12-10,-0.023836054054054045
cov_1-12-11,-0.013633945945945946
cov_1-12-12,0.1307825945945947
cov_1-12-13,-6.745805405405403
cov_1-13-1,168.25223243243246
cov_1-13-2,-11.119410810810823
cov_1-13-3,22.496405405405405
cov_1-13-4,-301.1884864864865
cov_1-13-5,1156.3594594594597
cov_1-13-6,63.367567567567555
cov_1-13-7,92.65522162162164
cov_1-13-8,-1.1645783783783792
cov_1-13-9,27.428421621621624
cov_1-13-10,377.3503297297298
cov_1-13-11,7.841345945945946
cov_1-13-12,-6.745805405405403
cov_1-13-13,97916.61729729734
cov_2-1-1,0.4094628979591837
cov_2-1-2,0.295626081632653
cov_2-1-3,0.04538257142857141
cov_2-1-4,0.3254187755102038
cov_2-1-5,-3.0652530612244875
cov_2-1-6,0.021479795918367413
cov_2-1-7,-0.01808106122448972
cov_2-1-8,0.01631922448979589
cov_2-1-9,0.0008911836734695299
cov_2-1-10,0.8591653530489791
cov_2-1-11,-0.04262596734693876
cov_2-1-12,-0.03504702040816318
cov_2-1-13,-19.364293877551
cov_2-2-1,0.295626081632653
cov_2-2-2,1.6817298367346942
cov_2-2-3,0.0850455918367347
cov_2-2-4,1.181715918367347
cov_2-2-5,-8.228461224489795
cov_2-2-6,-0.17378999999999994
cov_2-2-7,-0.2505895510204082
cov_2-2-8,0.038582
cov_2-2-9,-0.23368220408163257
cov_2-2-10,0.7938338508693876
cov_2-2-11,-0.10589427755102043
cov_2-2-12,-0.16470848979591834
cov_2-2-13,-46.16125714285716
cov_2-3-1,0.04538257142857141
cov_2-3-2,0.0850455918367347
cov_2-3-3,0.047823224489795944
cov_2-3-4,0.39599102040816336
cov_2-3-5,-0.8202489795918364
cov_2-3-6,0.019549591836734687
cov_2-3-7,-0.013502367346938776
cov_2-3-8,0.005167877551020415
cov_2-3-9,-0.025689714285714257
cov_2-3-10,0.15709400241224486
cov_2-3-11,-0.009124840816326535
cov_2-3-12,-0.008312489795918358
cov_2-3-13,-5.666963265306119
cov_2-4-1,0.3254187755102038
cov_2-4-2,1.181715918367347
cov_2-4-3,0.39599102040816336
cov_2-4-4,7.369942857142857
cov_2-4-5,-15.127836734693872
cov_2-4-6,-0.05515102040816327
cov_2-4-7,-0.5899779591836738
cov_2-4-8,0.09712489795918364
cov_2-4-9,-0.1606024489795916
cov_2-4-10,2.6614841037551007
cov_2-4-11,-0.17927885714285707
cov_2-4-12,-0.35774367346938774
cov_2-4-13,-47.727428571428554
cov_2-5-1,-3.0652530612244875
cov_2-5-2,-8.228461224489795
cov_2-5-3,-0.8202489795918364
cov_2-5-4,-15.127836734693872
cov_2-5-5,284.5342857142857
cov_2-5-6,1.9084285714285705
cov_2-5-7,5.397763265306122
cov_2-5-8,-1.268763265306122
cov_2-5-9,6.1531102040816315
cov_2-5-10,-16.816354766938776
cov_2-5-11,1.85858530612245
cov_2-5-12,4.039648979591837
cov_2-5-13,1005.6791836734694
cov_2-6-1,0.021479795918367413
cov_2-6-2,-0.17378999999999994
cov_2-6-3,0.019549591836734687
cov_2-6-4,-0.05515102040816327
cov_2-6-5,1.9084285714285705
cov_2-6-6,0.22452346938775505
cov_2-6-7,0.1727967346938776
cov_2-6-8,-0.0075059183673469336
cov_2-6-9,0.1299518367346939
cov_2-6-10,-0.008352848836734717
cov_2-6-11,0.024123224489795914
cov_2-6-12,0.114393469387755
cov_2-6-13,13.609755102040817
cov_2-7-1,-0.01808106122448972
cov_2-7-2,-0.2505895510204082
cov_2-7-3,-0.013502367346938776
cov_2-7-4,-0.5899779591836738
cov_2-7-5,5.397763265306122
cov_2-7-6,0.1727967346938776
cov_2-7-7,0.25830432653061236
cov_2-7-8,-0.03660881632653062
cov_2-7-9,0.1976402448979592
cov_2-7-10,-0.3412426865795919
cov_2-7-11,0.04510266122448981
cov_2-7-12,0.1622221224489796
cov_2-7-13,25.57670204081632
cov_2-8-1,0.01631922448979589
cov_2-8-2,0.038582
cov_2-8-3,0.005167877551020415
cov_2-8-4,0.09712489795918364
cov_2-8-5,-1.268763265306122
cov_2-8-6,-0.0075059183673469336
cov_2-8-7,-0.03660881632653062
cov_2-8-8,0.01749391836734693
cov_2-8-9,-0.02642840816326531
cov_2-8-10,0.10639514227346937
cov_2-8-11,-0.007303355102040816
cov_2-8-12,-0.03462702040816326
cov_2-8-13,-4.2551510204081655
cov_2-9-1,0.0008911836734695299
cov_2-9-2,-0.23368220408163257
cov_2-9-3,-0.025689714285714257
cov_2-9-4,-0.1606024489795916
cov_2-9-5,6.1531102040816315
cov_2-9-6,0.1299518367346939
cov_2-9-7,0.1976402448979592
cov_2-9-8,-0.02642840816326531
cov_2-9-9,0.36709453061224473
cov_2-9-10,0.17615201297142863
cov_2-9-11,0.02035719183673469
cov_2-9-12,0.11173885714285711
cov_2-9-13,28.2534775510204
cov_2-10-1,0.8591653530489791
cov_2-10-2,0.7938338508693876
cov_2-10-3,0.15709400241224486
cov_2-10-4,2.6614841037551007
cov_2-10-5,-16.816354766938776
cov_2-10-6,-0.008352848836734717
cov_2-10-7,-0.3412426865795919
cov_2-10-8,0.10639514227346937
cov_2-10-9,0.17615201297142863
cov_2-10-10,7.206341132383695
cov_2-10-11,-0.35264931047102044
cov_2-10-12,-0.49333558687346923
cov_2-10-13,-41.17355507510202
cov_2-11-1,-0.04262596734693876
cov_2-11-2,-0.10589427755102043
cov_2-11-3,-0.009124840816326535
cov_2-11-4,-0.17927885714285707
cov_2-11-5,1.85858530612245
cov_2-11-6,0.024123224489795914
cov_2-11-7,0.04510266122448981
cov_2-11-8,-0.007303355102040816
cov_2-11-9,0.02035719183673469
cov_2-11-10,-0.35264931047102044
cov_2-11-11,0.034294728163265314
cov_2-11-12,0.04764271020408162
cov_2-11-13,5.303944489795919
cov_2-12-1,-0.03504702040816318
cov_2-12-2,-0.16470848979591834
cov_2-12-3,-0.008312489795918358
cov_2-12-4,-0.35774367346938774
cov_2-12-5,4.039648979591837
cov_2-12-6,0.114393469387755
cov_2-12-7,0.1622221224489796
cov_2-12-8,-0.03462702040816326
cov_2-12-9,0.11173885714285711
cov_2-12-10,-0.49333558687346923
cov_2-12-11,0.04764271020408162
cov_2-12-12,0.20477322448979585
cov_2-12-13,16.519771428571428
cov_2-13-1,-19.364293877551
cov_2-13-2,-46.16125714285716
cov_2-13-3,-5.666963265306119
cov_2-13-4,-47.727428571428554
cov_2-13-5,1005.6791836734694
cov_2-13-6,13.609755102040817
cov_2-13-7,25.57670204081632
cov_2-13-8,-4.2551510204081655
cov_2-13-9,28.2534775510204
cov_2-13-10,-41.17355507510202
cov_2-13-11,5.303944489795919
cov_2-13-12,16.519771428571428
cov_2-13-13,14428.303673469385
cov_3-1-1,0.3713476052249637
cov_3-1-2,0.10198164005805521
cov_3-1-3,-0.006702793904209
cov_3-1-4,0.12264404934687974
cov_3-1-5,1.139452104499275
cov_3-1-6,-0.09251542089985493
cov_3-1-7,-0.08478889695210456
cov_3-1-8,-0.021634252539912902
cov_3-1-9,-0.09263232946298983
cov_3-1-10,0.538801777939042
cov_3-1-11,-0.05042068214804066
cov_3-1-12,-0.16097249637155298
cov_3-1-13,1.4632873730043634
cov_3-2-1,0.10198164005805521
cov_3-2-2,1.2713720609579096
cov_3-2-3,0.06514716981132074
cov_3-2-4,0.6550595065312045
cov_3-2-5,3.6931712626995647
cov_3-2-6,-0.015230406386066772
cov_3-2-7,0.04442166182873729
cov_3-2-8,-0.003020936139332367
cov_3-2-9,0.18008675616835995
cov_3-2-10,0.2518129898403484
cov_3-2-11,-0.13678164005805515
cov_3-2-12,-0.055767343976777975
cov_3-2-13,9.488280116110307
cov_3-3-1,-0.006702793904209
cov_3-3-2,0.06514716981132074
cov_3-3-3,0.10348744557329466
cov_3-3-4,0.8566712626995646
cov_3-3-5,1.4358671988388971
cov_3-3-6,0.0002515602322206239
cov_3-3-7,0.0712821843251089
cov_3-3-8,0.01029208998548621
cov_3-3-9,0.009353628447024693
cov_3-3-10,0.1695754716981132
cov_3-3-11,-0.007062590711175614
cov_3-3-12,0.001223113207547184
cov_3-3-13,3.0896044992743095
cov_3-4-1,0.12264404934687974
cov_3-4-2,0.6550595065312045
cov_3-4-3,0.8566712626995646
cov_3-4-4,11.075195936139341
cov_3-4-5,7.197496371552974
cov_3-4-6,0.08565457184325113
cov_3-4-7,0.7150279390420903
cov_3-4-8,0.07003120464441219
cov_3-4-9,0.3777042815674893
cov_3-4-10,1.0371952104499276
cov_3-4-11,-0.1645478955007257
cov_3-4-12,0.33616146589259793
cov_3-4-13,27.563098693759088
cov_3-5-1,1.139452104499275
cov_3-5-2,3.6931712626995647
cov_3-5-3,1.4358671988388971
cov_3-5-4,7.197496371552974
cov_3-5-5,138.28519593613933
cov_3-5-6,-0.5953084179970973
cov_3-5-7,0.15302975326560228
cov_3-5-8,-0.2874927431059507
cov_3-5-9,-0.6680696661828737
cov_3-5-10,14.547035558780843
cov_3-5-11,-1.01233671988389
cov_3-5-12,-3.63794992743106
cov_3-5-13,45.82728592162555
cov_3-6-1,-0.09251542089985493
cov_3-6-2,-0.015230406386066772
cov_3-6-3,0.0002515602322206239
cov_3-6-4,0.08565457184325113
cov_3-6-5,-0.5953084179970973
cov_3-6-6,0.3038616835994195
cov_3-6-7,0.30734404934687964
cov_3-6-8,-0.016195682148040645
cov_3-6-9,0.17692354862119017
cov_3-6-10,-0.32897057329462986
cov_3-6-11,0.040530805515239465
cov_3-6-12,0.21595921625544273
cov_3-6-13,-18.504495645863575
cov_3-7-1,-0.08478889695210456
cov_3-7-2,0.04442166182873729
cov_3-7-3,0.0712821843251089
cov_3-7-4,0.7150279390420903
cov_3-7-5,0.15302975326560228
cov_3-7-6,0.30734404934687964
cov_3-7-7,0.5139901306240929
cov_3-7-8,-0.002155878084179969
cov_3-7-9,0.23621719883889705
cov_3-7-10,-0.16021418722786646
cov_3-7-11,0.032150435413642965
cov_3-7-12,0.3001202104499275
cov_3-7-13,-24.087216981132077
cov_3-8-1,-0.021634252539912902
cov_3-8-2,-0.003020936139332367
cov_3-8-3,0.01029208998548621
cov_3-8-4,0.07003120464441219
cov_3-8-5,-0.2874927431059507
cov_3-8-6,-0.016195682148040645
cov_3-8-7,-0.002155878084179969
cov_3-8-8,0.014868359941944851
cov_3-8-9,-0.0007835631349782339
cov_3-8-10,-0.06684234397677795
cov_3-8-11,0.005395791001451379
cov_3-8-12,0.00906360667634252
cov_3-8-13,0.18745645863570332
cov_3-9-1,-0.09263232946298983
cov_3-9-2,0.18008675616835995
cov_3-9-3,0.009353628447024693
cov_3-9-4,0.3777042815674893
cov_3-9-5,-0.6680696661828737
cov_3-9-6,0.17692354862119017
cov_3-9-7,0.23621719883889705
cov_3-9-8,-0.0007835631349782339
cov_3-9-9,0.3149798984034833
cov_3-9-10,-0.28090003628447024
cov_3-9-11,0.007076560232220607
cov_3-9-12,0.17240014513788102
cov_3-9-13,-12.371005079825839
cov_3-10-1,0.538801777939042
cov_3-10-2,0.2518129898403484
cov_3-10-3,0.1695754716981132
cov_3-10-4,1.0371952104499276
cov_3-10-5,14.547035558780843
cov_3-10-6,-0.32897057329462986
cov_3-10-7,-0.16021418722786646
cov_3-10-8,-0.06684234397677795
cov_3-10-9,-0.28090003628447024
cov_3-10-10,3.6390253991291734
cov_3-10-11,-0.2505652394775037
cov_3-10-12,-0.7761612119013063
cov_3-10-13,23.51124818577649
cov_3-11-1,-0.05042068214804066
cov_3-11-2,-0.13678164005805515
cov_3-11-3,-0.007062590711175614
cov_3-11-4,-0.1645478955007257
cov_3-11-5,-1.01233671988389
cov_3-11-6,0.040530805515239465
cov_3-11-7,0.032150435413642965
cov_3-11-8,0.005395791001451379
cov_3-11-9,0.007076560232220607
cov_3-11-10,-0.2505652394775037
cov_3-11-11,0.06455145137880987
cov_3-11-12,0.06484749637155299
cov_3-11-13,-1.7957873730043534
cov_3-12-1,-0.16097249637155298
cov_3-12-2,-0.055767343976777975
cov_3-12-3,0.001223113207547184
cov_3-12-4,0.33616146589259793
cov_3-12-5,-3.63794992743106
cov_3-12-6,0.21595921625544273
cov_3-12-7,0.3001202104499275
cov_3-12-8,0.00906360667634252
cov_3-12-9,0.17240014513788102
cov_3-12-10,-0.7761612119013063
cov_3-12-11,0.06484749637155299
cov_3-12-12,0.427975616835994
cov_3-12-13,-16.422108127721334
cov_3-13-1,1.4632873730043634
cov_3-13-2,9.488280116110307
cov_3-13-3,3.0896044992743095
cov_3-13-4,27.563098693759088
cov_3-13-5,45.82728592162555
cov_3-13-6,-18.504495645863575
cov_3-13-7,-24.087216981132077
cov_3-13-8,0.18745645863570332
cov_3-13-9,-12.371005079825839
cov_3-13-10,23.51124818577649
cov_3-13-11,-1.7957873730043534
cov_3-13-12,-16.422108127721334
cov_3-13-13,8647.151669085632
p_1,0.42134831460674155
p_2,0.2808988764044944
p_3,0.29775280898876405
f,1521.911317270121
